Name,Location,Locality,City,Cuisine,Rating,Votes,Cost
Aurum Brew Works,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,American,4.2,390,1400
Aurum Brew Works,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Modern Indian,4.2,390,1400
Kanti Sweets,"Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,Mithai,5.0,1,500
Kanti Sweets,"Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,  Desserts,5.0,1,500
Grill House,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,Andhra,3.3,3,300
Thanco's Natural Ice Cream,"Sahakara Nagar, North Bangalore", North Bangalore,Bangalore,Ice Cream,3.9,5,400
Thanco's Natural Ice Cream,"Sahakara Nagar, North Bangalore", North Bangalore,Bangalore,  Desserts,3.9,5,400
Chef Baker's,"Nagawara, North Bangalore", North Bangalore,Bangalore,Bakery and Confectionary,1.0,1,600
Chef Baker's,"Nagawara, North Bangalore", North Bangalore,Bangalore,  Desserts,1.0,1,600
Chef Baker's,"Nagawara, North Bangalore", North Bangalore,Bangalore,  Fast Food,1.0,1,600
Kapoor's Cafe,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,North Indian,4.1,10,800
Kapoor's Cafe,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Mughlai,4.1,10,800
Grand Desi Paratha,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,North Indian,4.2,47,700
Thanco's Natural Ice Cream,"Infantry Road, Central Bangalore", Central Bangalore,Bangalore,Ice Cream,5.0,1,400
Thanco's Natural Ice Cream,"Infantry Road, Central Bangalore", Central Bangalore,Bangalore,  Desserts,5.0,1,400
The Square,"Novotel Bengaluru,Marathahalli, East Bangalore", East Bangalore,Bangalore,World Cuisine,3.8,101,2500
The Square,"Novotel Bengaluru,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Italian,3.8,101,2500
The Square,"Novotel Bengaluru,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Continental,3.8,101,2500
The Square,"Novotel Bengaluru,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Japanese,3.8,101,2500
Potful,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,North Indian,4.0,1,800
Potful,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Biryani,4.0,1,800
La Casa Brewery And Kitchen,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,North Indian,4.2,633,1500
La Casa Brewery And Kitchen,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Chinese,4.2,633,1500
La Casa Brewery And Kitchen,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Italian,4.2,633,1500
La Casa Brewery And Kitchen,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Continental,4.2,633,1500
Dr Sheesha,"Banashankari, South Bangalore", South Bangalore,Bangalore,Italian,4.2,22,800
Dr Sheesha,"Banashankari, South Bangalore", South Bangalore,Bangalore,  Continental,4.2,22,800
Dr Sheesha,"Banashankari, South Bangalore", South Bangalore,Bangalore,  Chinese,4.2,22,800
Dr Sheesha,"Banashankari, South Bangalore", South Bangalore,Bangalore,  Coffee,4.2,22,800
Chef Baker's,"Bellandur, South Bangalore", South Bangalore,Bangalore,Bakery and Confectionary,4.0,1,600
Chef Baker's,"Bellandur, South Bangalore", South Bangalore,Bangalore,  Desserts,4.0,1,600
Chef Baker's,"Bellandur, South Bangalore", South Bangalore,Bangalore,  Fast Food,4.0,1,600
Bombay Brasserie,"RMZ Ecospace,Bellandur, South Bangalore", South Bangalore,Bangalore,Fusion,4.3,504,1500
Bombay Brasserie,"RMZ Ecospace,Bellandur, South Bangalore", South Bangalore,Bangalore,  Indian Cuisine,4.3,504,1500
Cafe Kabana,"Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,Continental,2.8,4,700
Cafe Kabana,"Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,  Chinese,2.8,4,700
Taco Bell,"Royal Meenakshi Mall,Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,Mexican,4.4,62,500
Taco Bell,"Royal Meenakshi Mall,Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,  Tex Mex,4.4,62,500
Kanti Sweets,"Patel Complex,Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Mithai,4.0,3,500
Kanti Sweets,"Patel Complex,Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Desserts,4.0,3,500
Kanti Sweets,"JP Nagar, South Bangalore", South Bangalore,Bangalore,Mithai,1.0,1,500
Kanti Sweets,"JP Nagar, South Bangalore", South Bangalore,Bangalore,  Desserts,1.0,1,500
California Burrito,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Mexican,4.6,27,500
California Burrito,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.6,27,500
Kanti Bakes and Flakes,"Sahakara Nagar, North Bangalore", North Bangalore,Bangalore,Mithai,3.0,1,500
Kanti Bakes and Flakes,"Sahakara Nagar, North Bangalore", North Bangalore,Bangalore,  Desserts,3.0,1,500
Social,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Continental,4.3,515,1500
Social,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  American,4.3,515,1500
Social,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  North Indian,4.3,515,1500
Social,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Italian,4.3,515,1500
Social,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Chinese,4.3,515,1500
Social,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Finger Food,4.3,515,1500
Gopaljee Cafe,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,North Indian,3.0,2,300
Gopaljee Cafe,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Street Food,3.0,2,300
Bake Delite,"Kumaraswamy Layout, South Bangalore", South Bangalore,Bangalore,Desserts,1.0,1,200
Momo Cafe,"Courtyard by Marriott Bengaluru Outer Ring Road,Marathahalli, East Bangalore", East Bangalore,Bangalore,Multi-Cuisine,4.1,174,2000
Momo Cafe,"Courtyard by Marriott Bengaluru Outer Ring Road,Marathahalli, East Bangalore", East Bangalore,Bangalore,  North Indian,4.1,174,2000
Momo Cafe,"Courtyard by Marriott Bengaluru Outer Ring Road,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Continental,4.1,174,2000
Momo Cafe,"Courtyard by Marriott Bengaluru Outer Ring Road,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Asian,4.1,174,2000
D Kitchen 54,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,North Indian,3.6,30,900
D Kitchen 54,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Italian,3.6,30,900
D Kitchen 54,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Chinese,3.6,30,900
Urban Monkey Cafe,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Italian,3.7,13,900
Urban Monkey Cafe,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Continental,3.7,13,900
U.S. Pizza,"Beereshwara Shopping Complex,Ramamurthy Nagar, East Bangalore", East Bangalore,Bangalore,Pizza,2.9,4,600
U.S. Pizza,"Beereshwara Shopping Complex,Ramamurthy Nagar, East Bangalore", East Bangalore,Bangalore,  Fast Food,2.9,4,600
Punjabi Masala,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,North Indian,5.0,1,600
Punjabi Masala,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Rajasthani,5.0,1,600
Chiller's Nation,"The Iris Inn Hotel,Mahadevapura, East Bangalore", East Bangalore,Bangalore,North Indian,3.4,14,1500
Chiller's Nation,"The Iris Inn Hotel,Mahadevapura, East Bangalore", East Bangalore,Bangalore,  Chinese,3.4,14,1500
Chiller's Nation,"The Iris Inn Hotel,Mahadevapura, East Bangalore", East Bangalore,Bangalore,  Continental,3.4,14,1500
Floating Cafe,"Chikkajala, North Bangalore", North Bangalore,Bangalore,Italian,5.0,1,400
Floating Cafe,"Chikkajala, North Bangalore", North Bangalore,Bangalore,  Indian Cuisine,5.0,1,400
Spice Darbar,"The Iris Inn Hotel,Mahadevapura, East Bangalore", East Bangalore,Bangalore,North Indian,3.3,23,1200
Spice Darbar,"The Iris Inn Hotel,Mahadevapura, East Bangalore", East Bangalore,Bangalore,  Chinese,3.3,23,1200
Spice Darbar,"The Iris Inn Hotel,Mahadevapura, East Bangalore", East Bangalore,Bangalore,  Continental,3.3,23,1200
Punjabi Nukkad,"HSR Layout, South Bangalore", South Bangalore,Bangalore,North Indian,4.1,16,500
Punjabi Nukkad,"HSR Layout, South Bangalore", South Bangalore,Bangalore,  Chinese,4.1,16,500
Thanco's Natural Ice Cream,"Nagarbhavi, West Bangalore", West Bangalore,Bangalore,Ice Cream,1.0,2,400
Thanco's Natural Ice Cream,"Nagarbhavi, West Bangalore", West Bangalore,Bangalore,  Desserts,1.0,2,400
Kanti Sweets,"KR Puram, East Bangalore", East Bangalore,Bangalore,Mithai,4.5,2,500
Kanti Sweets,"KR Puram, East Bangalore", East Bangalore,Bangalore,  Desserts,4.5,2,500
Cafe Nosh,"Sahakara Nagar, North Bangalore", North Bangalore,Bangalore,Continental,4.1,14,700
Cafe Nosh,"Sahakara Nagar, North Bangalore", North Bangalore,Bangalore,  Coffee,4.1,14,700
Cake Dilim,"Mahadevapura, East Bangalore", East Bangalore,Bangalore,Bakery and Confectionary,3.6,5,400
Cake Dilim,"Mahadevapura, East Bangalore", East Bangalore,Bangalore,  Desserts,3.6,5,400
Thanco's Natural Ice Cream,"Royal Placid,HSR Layout, South Bangalore", South Bangalore,Bangalore,Ice Cream,3.8,14,400
Thanco's Natural Ice Cream,"Royal Placid,HSR Layout, South Bangalore", South Bangalore,Bangalore,  Desserts,3.8,14,400
Dhaba Estd 1986 Delhi,"Marathahalli, East Bangalore", East Bangalore,Bangalore,North Indian,4.2,286,1200
Dhaba Estd 1986 Delhi,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Mughlai,4.2,286,1200
Dhaba Estd 1986 Delhi,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Desserts,4.2,286,1200
Flavors of India,"Bellandur, South Bangalore", South Bangalore,Bangalore,North Indian,4.1,30,1300
Flavors of India,"Bellandur, South Bangalore", South Bangalore,Bangalore,  South Indian,4.1,30,1300
Chef Baker's,"Soul Space Arena,Marathahalli, East Bangalore", East Bangalore,Bangalore,Bakery and Confectionary,4.1,14,600
Chef Baker's,"Soul Space Arena,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Desserts,4.1,14,600
Chef Baker's,"Soul Space Arena,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.1,14,600
Dr Sheesha,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Italian,4.2,134,1200
Dr Sheesha,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Continental,4.2,134,1200
Dr Sheesha,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Chinese,4.2,134,1200
Chef Baker's,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Bakery and Confectionary,4.0,6,600
Chef Baker's,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Desserts,4.0,6,600
Chef Baker's,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.0,6,600
Beijing Bites,"Soul Space Arena,Marathahalli, East Bangalore", East Bangalore,Bangalore,Chinese,4.0,62,700
Beijing Bites,"Soul Space Arena,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Thai,4.0,62,700
Beijing Bites,"Soul Space Arena,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Seafood,4.0,62,700
California Burrito,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Mexican,4.0,9,500
California Burrito,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.0,9,500
Chili's American Grill and Bar,"Bellandur, South Bangalore", South Bangalore,Bangalore,American,4.3,287,2200
Chili's American Grill and Bar,"Bellandur, South Bangalore", South Bangalore,Bangalore,  Mexican,4.3,287,2200
Kanti Sweets,"Hanumakka Patel Ramaiah Complex,Hennur, North Bangalore", North Bangalore,Bangalore,Mithai,4.0,1,500
Kanti Sweets,"Hanumakka Patel Ramaiah Complex,Hennur, North Bangalore", North Bangalore,Bangalore,  Desserts,4.0,1,500
Lord Of The Drinks,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,Multi-Cuisine,4.1,153,2500
Lord Of The Drinks,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Italian,4.1,153,2500
Lord Of The Drinks,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Continental,4.1,153,2500
Lord Of The Drinks,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Asian,4.1,153,2500
Lord Of The Drinks,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Oriental ,4.1,153,2500
Melange,"Radisson Blu Bengaluru Outer Ring Road,Marathahalli, East Bangalore", East Bangalore,Bangalore,Continental,4.4,346,2500
Melange,"Radisson Blu Bengaluru Outer Ring Road,Marathahalli, East Bangalore", East Bangalore,Bangalore,  North Indian,4.4,346,2500
Suryawanshi,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Maharashtrian,5.0,2,600
Suryawanshi,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Seafood,5.0,2,600
Lassi Corner RM,"Ramamurthy Nagar, East Bangalore", East Bangalore,Bangalore,Desserts,3.0,2,300
Lassi Corner RM,"Ramamurthy Nagar, East Bangalore", East Bangalore,Bangalore,  Ice Cream,3.0,2,300
Lassi Corner RM,"Ramamurthy Nagar, East Bangalore", East Bangalore,Bangalore,  Drinks,3.0,2,300
Lassi Corner RM,"Ramamurthy Nagar, East Bangalore", East Bangalore,Bangalore,  Fast Food,3.0,2,300
Bowl Macha,"Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,North Indian,5.0,1,500
Bowl Macha,"Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,  Health Food,5.0,1,500
Buzz A Pizza,"Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,Italian,5.0,1,600
Buzz A Pizza,"Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,  Pizza,5.0,1,600
California Burrito,"Bagmane Constellation Business Park - Virgo Building,Marathahalli, East Bangalore", East Bangalore,Bangalore,Mexican,4.1,21,500
California Burrito,"Bagmane Constellation Business Park - Virgo Building,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.1,21,500
Brews N Bites,"Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,Chinese,3.7,6,800
Brews N Bites,"Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,  Fast Food,3.7,6,800
Brews N Bites,"Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,  Coffee,3.7,6,800
Brews N Bites,"Bannerghatta Road, South Bangalore", South Bangalore,Bangalore,  Drinks,3.7,6,800
Indian Paratha Factory,"HSR Layout, South Bangalore", South Bangalore,Bangalore,North Indian,1.0,1,300
Kanti Sweets,"Vidyaranyapura, North Bangalore", North Bangalore,Bangalore,Mithai,3.7,3,500
Kanti Sweets,"Vidyaranyapura, North Bangalore", North Bangalore,Bangalore,  Desserts,3.7,3,500
Publik,"Bellandur, South Bangalore", South Bangalore,Bangalore,North Indian,3.7,65,1200
Publik,"Bellandur, South Bangalore", South Bangalore,Bangalore,  Chinese,3.7,65,1200
Publik,"Bellandur, South Bangalore", South Bangalore,Bangalore,  Continental,3.7,65,1200
Drink And Dine,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,North Indian,4.3,53,1400
Drink And Dine,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Italian,4.3,53,1400
Drink And Dine,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Finger Food,4.3,53,1400
Drink And Dine,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Chinese,4.3,53,1400
Kanti Sweets,"Jalahalli, North Bangalore", North Bangalore,Bangalore,Mithai,5.0,1,500
Kanti Sweets,"Jalahalli, North Bangalore", North Bangalore,Bangalore,  Desserts,5.0,1,500
Kanti Sweets,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,Mithai,4.0,1,500
Kanti Sweets,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Desserts,4.0,1,500
California Burrito,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Mexican,4.5,98,500
California Burrito,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Fast Food,4.5,98,500
Cafe Noir,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,French,4.2,108,1800
Cafe Noir,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Bakery and Confectionary,4.2,108,1800
Cafe Noir,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Desserts,4.2,108,1800
Cafe Noir,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.2,108,1800
The Bistro @ Global Village,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,Multi-Cuisine,4.3,78,1000
The Bistro @ Global Village,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  North Indian,4.3,78,1000
The Bistro @ Global Village,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Chinese,4.3,78,1000
The Bistro @ Global Village,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  South Indian,4.3,78,1000
The Bistro @ Global Village,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Seafood,4.3,78,1000
Kabab Mandra,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,North Indian,3.7,3,400
California Burrito,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Mexican,4.5,13,500
California Burrito,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.5,13,500
Chef Baker's,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Bakery and Confectionary,4.8,4,600
Chef Baker's,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Desserts,4.8,4,600
Chef Baker's,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.8,4,600
Black Velvet,"Bellandur, South Bangalore", South Bangalore,Bangalore,Andhra,3.5,4,800
Black Velvet,"Bellandur, South Bangalore", South Bangalore,Bangalore,  Fast Food,3.5,4,800
Black Velvet,"Bellandur, South Bangalore", South Bangalore,Bangalore,  Finger Food,3.5,4,800
Savoury Express Counter,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Arabian,3.8,11,1000
Savoury Express Counter,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  North Indian,3.8,11,1000
Savoury Express Counter,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Chinese,3.8,11,1000
Savoury Express Counter,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Kerala,3.8,11,1000
Savoury Express Counter,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Fast Food,3.8,11,1000
Malabar Cafe,"Marathahalli, East Bangalore", East Bangalore,Bangalore,South Indian,4.5,2,400
Malabar Cafe,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Kerala,4.5,2,400
Kanti Sweets,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Mithai,4.2,5,500
Kanti Sweets,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Desserts,4.2,5,500
Ashwa,"Nagarbhavi, West Bangalore", West Bangalore,Bangalore,North Indian,2.9,4,500
Ashwa,"Nagarbhavi, West Bangalore", West Bangalore,Bangalore,  Chinese,2.9,4,500
Ashwa,"Nagarbhavi, West Bangalore", West Bangalore,Bangalore,  Seafood,2.9,4,500
Ashwa,"Nagarbhavi, West Bangalore", West Bangalore,Bangalore,  Biryani,2.9,4,500
Barley & Grapes Cafe,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,American,4.3,73,800
Barley & Grapes Cafe,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Italian,4.3,73,800
Barley & Grapes Cafe,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Continental,4.3,73,800
Nook,"Aloft Bengaluru Cessna Business Park,Bellandur, South Bangalore", South Bangalore,Bangalore,Multi-Cuisine,4.2,188,2000
Nook,"Aloft Bengaluru Cessna Business Park,Bellandur, South Bangalore", South Bangalore,Bangalore,  North Indian,4.2,188,2000
Nook,"Aloft Bengaluru Cessna Business Park,Bellandur, South Bangalore", South Bangalore,Bangalore,  Chinese,4.2,188,2000
Nook,"Aloft Bengaluru Cessna Business Park,Bellandur, South Bangalore", South Bangalore,Bangalore,  Continental,4.2,188,2000
Nook,"Aloft Bengaluru Cessna Business Park,Bellandur, South Bangalore", South Bangalore,Bangalore,  South Indian,4.2,188,2000
W XYZ,"Aloft Bengaluru Cessna Business Park,Bellandur, South Bangalore", South Bangalore,Bangalore,Finger Food,4.7,10,2000
Eating Love,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Italian,4.6,10,700
Eating Love,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Pizza,4.6,10,700
Barbeque Nation,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Barbecue,4.2,204,1800
Barbeque Nation,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  North Indian,4.2,204,1800
Barbeque Nation,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Drinks,4.2,204,1800
California Burrito,"Bellandur, South Bangalore", South Bangalore,Bangalore,Mexican,4.4,5,500
California Burrito,"Bellandur, South Bangalore", South Bangalore,Bangalore,  Fast Food,4.4,5,500
Mad Over Donuts,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,Doughnuts,4.1,58,300
Mad Over Donuts,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Desserts,4.1,58,300
Mad Over Donuts,"Phoenix Marketcity,Whitefield, East Bangalore", East Bangalore,Bangalore,  Drinks,4.1,58,300
Onesta,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Italian,4.1,60,700
Onesta,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Pizza,4.1,60,700
Onesta,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Desserts,4.1,60,700
Onesta,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.1,60,700
Cake Dilim,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Bakery and Confectionary,4.5,4,400
Cake Dilim,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Desserts,4.5,4,400
Dindigul Thalappakatti,"Marathahalli, East Bangalore", East Bangalore,Bangalore,South Indian,4.5,5,800
Dindigul Thalappakatti,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Biryani,4.5,5,800
Dindigul Thalappakatti,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  North Indian,4.5,5,800
Dindigul Thalappakatti,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Chinese,4.5,5,800
Dindigul Thalappakatti,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Seafood,4.5,5,800
Leon Grill,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Mexican,4.2,10,600
Leon Grill,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Burger,4.2,10,600
Leon Grill,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Fast Food,4.2,10,600
Vasudev Adiga's,"Kanakapura Road, South Bangalore", South Bangalore,Bangalore,South Indian,3.2,6,500
Vasudev Adiga's,"Kanakapura Road, South Bangalore", South Bangalore,Bangalore,  North Indian,3.2,6,500
Vasudev Adiga's,"Kanakapura Road, South Bangalore", South Bangalore,Bangalore,  Chinese,3.2,6,500
Anjappar Chettinad,"Marathahalli, East Bangalore", East Bangalore,Bangalore,South Indian,4.2,68,700
Anjappar Chettinad,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Chettinad,4.2,68,700
Anjappar Chettinad,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Chinese,4.2,68,700
Anjappar Chettinad,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Seafood,4.2,68,700
Hyderabad Chefs,"KBR Complex,Marathahalli, East Bangalore", East Bangalore,Bangalore,Hyderabadi,4.0,114,800
Hyderabad Chefs,"KBR Complex,Marathahalli, East Bangalore", East Bangalore,Bangalore,  North Indian,4.0,114,800
Hyderabad Chefs,"KBR Complex,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Chinese,4.0,114,800
Hyderabad Chefs,"KBR Complex,Marathahalli, East Bangalore", East Bangalore,Bangalore,  Biryani,4.0,114,800
Bhagini - Kitchen & Bar,"Marathahalli, East Bangalore", East Bangalore,Bangalore,Multi-Cuisine,3.7,64,1300
Bhagini - Kitchen & Bar,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  North Indian,3.7,64,1300
Bhagini - Kitchen & Bar,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Chinese,3.7,64,1300
Bhagini - Kitchen & Bar,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  South Indian,3.7,64,1300
Bhagini - Kitchen & Bar,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Andhra,3.7,64,1300
Kanti Sweets,"KR Puram, East Bangalore", East Bangalore,Bangalore,Mithai,3.0,1,500
Kanti Sweets,"KR Puram, East Bangalore", East Bangalore,Bangalore,  Desserts,3.0,1,500
Express By AB's,"Marathahalli, East Bangalore", East Bangalore,Bangalore,North Indian,4.0,1,400
Express By AB's,"Marathahalli, East Bangalore", East Bangalore,Bangalore,  Barbecue,4.0,1,400
Yo! Chow,"Sri Sapthagiri Complex,Marathahalli, East Bangalore", East Bangalore,Bangalore,Asian,4.2,52,1200
Kanti Bakes & Flakes,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,Mithai,2.8,1,500
Kanti Bakes & Flakes,"Sarjapur Road, South Bangalore", South Bangalore,Bangalore,  Desserts,2.8,1,500
Big Barrel Microbrewery,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,North Indian,4.0,54,1800
Big Barrel Microbrewery,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Italian,4.0,54,1800
Big Barrel Microbrewery,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Chinese,4.0,54,1800
Big Barrel Microbrewery,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Continental,4.0,54,1800
Big Barrel Microbrewery,"Rajarajeshwari Nagar, West Bangalore", West Bangalore,Bangalore,  Barbecue,4.0,54,1800
Buffalo Wild Wings,"KR Puram, East Bangalore", East Bangalore,Bangalore,Mexican,4.4,10,1200
Buffalo Wild Wings,"KR Puram, East Bangalore", East Bangalore,Bangalore,  American,4.4,10,1200
Connie's Steakhouse,"Hennur, North Bangalore", North Bangalore,Bangalore,Continental,4.2,3,1800
Connie's Steakhouse,"Hennur, North Bangalore", North Bangalore,Bangalore,  Fast Food,4.2,3,1800
Connie's Steakhouse,"Hennur, North Bangalore", North Bangalore,Bangalore,  Seafood,4.2,3,1800
Koel's Pizzeria,"Hennur, North Bangalore", North Bangalore,Bangalore,Pizza,4.8,4,400
Koel's Pizzeria,"Hennur, North Bangalore", North Bangalore,Bangalore,  Italian,4.8,4,400
